ID	Date	Latitude	Longitude	Accuracy	Battery	Interval	Acceleration	Activity	Date	
null	1393437572500	37.8691464	-122.2493694	20.0	100	30000	1.0639648	still100	Wed Feb 26 09:59:34 PST 2014	
null	1393437606496	37.869105	-122.2493779	57.132	100	30000	1.0319824	still100	Wed Feb 26 10:00:07 PST 2014	
null	1393437636507	37.8691204	-122.2493947	59.004	100	30000	1.0327148	still100	Wed Feb 26 10:00:38 PST 2014	
null	1393437666567	37.869171	-122.2494072	37.5	100	30000	1.0317382	still100	Wed Feb 26 10:01:08 PST 2014	
null	1393437696485	37.8691299	-122.2493628	57.961	100	30000	1.0317382	still100	Wed Feb 26 10:01:38 PST 2014	
null	1393437726603	37.8691535	-122.249383	37.5	100	30000	1.0317382	still100	Wed Feb 26 10:02:08 PST 2014	
null	1393437756599	37.8690962	-122.2493872	57.078	100	30000	1.0324707	still100	Wed Feb 26 10:02:38 PST 2014	
null	1393437786619	37.8691671	-122.2494148	42.0	100	30000	1.0317382	still100	Wed Feb 26 10:03:08 PST 2014	
null	1393437816653	37.8691055	-122.2493049	53.408	100	30000	1.0639648	still100	Wed Feb 26 10:03:38 PST 2014	
null	1393437846680	37.8691228	-122.2494507	62.184	100	30000	1.0317382	still100	Wed Feb 26 10:04:08 PST 2014	
null	1393437877501	37.8691093	-122.2494276	60.09	100	30000	1.0317382	still100	Wed Feb 26 10:04:38 PST 2014	
null	1393437907543	37.8691059	-122.249397	58.212	100	30000	1.0317382	still100	Wed Feb 26 10:05:09 PST 2014	
null	1393437937567	37.8691735	-122.2494184	42.0	100	30000	1.0317382	still100	Wed Feb 26 10:05:39 PST 2014	
null	1393437967612	37.8691659	-122.2494527	45.0	100	30000	1.0319824	still100	Wed Feb 26 10:06:09 PST 2014	
null	1393437997618	37.8691061	-122.2492954	52.98	100	30000	1.0317382	still100	Wed Feb 26 10:06:39 PST 2014	
null	1393438027667	37.869124	-122.2493687	57.875	100	30000	1.0639648	still100	Wed Feb 26 10:07:09 PST 2014	
null	1393438058488	37.8691832	-122.2494292	27.896	100	30000	1.0327148	still100	Wed Feb 26 10:07:39 PST 2014	
null	1393438089507	37.869198	-122.2494632	39.0	100	30000	1.0317382	still100	Wed Feb 26 10:08:10 PST 2014	
null	1393438119589	37.8691884	-122.2494442	34.5	100	30000	1.0319824	still100	Wed Feb 26 10:08:41 PST 2014	
null	1393438149601	37.8691057	-122.2493513	55.778	100	30000	1.0317382	still100	Wed Feb 26 10:09:11 PST 2014	
null	1393438179634	37.8691303	-122.2493311	56.395	100	30000	1.0317382	still100	Wed Feb 26 10:09:41 PST 2014	
null	1393438209656	37.8691886	-122.2494498	45.0	100	30000	1.0317382	still100	Wed Feb 26 10:10:11 PST 2014	
null	1393438240496	37.8691462	-122.2494254	62.277	100	30000	1.0324707	still100	Wed Feb 26 10:10:41 PST 2014	
null	1393438270561	37.8692009	-122.2495013	33.212	100	30000	1.0644531	still100	Wed Feb 26 10:11:12 PST 2014	
null	1393438300602	37.8691265	-122.2493963	59.479	100	30000	1.0639648	still100	Wed Feb 26 10:11:42 PST 2014	
null	1393438330604	37.8690871	-122.2493471	54.358	100	30000	1.0319824	still100	Wed Feb 26 10:12:12 PST 2014	
null	1393438361497	37.8691129	-122.2494487	61.475	100	30000	1.0637206	still100	Wed Feb 26 10:12:42 PST 2014	
null	1393438391525	37.8691273	-122.2493809	58.724	100	30000	1.0637206	still100	Wed Feb 26 10:13:12 PST 2014	
null	1393438422509	37.8691184	-122.2493907	58.665	100	30000	1.0319824	still100	Wed Feb 26 10:13:43 PST 2014	
null	1393438452571	37.8691629	-122.2494476	64.519	100	30000	1.0317382	still100	Wed Feb 26 10:14:14 PST 2014	
null	1393438482525	37.8691136	-122.2493944	58.557	100	30000	1.0637206	still100	Wed Feb 26 10:14:43 PST 2014	
null	1393438513505	37.8691451	-122.2492929	55.594	100	30000	1.0319824	still100	Wed Feb 26 10:15:14 PST 2014	
null	1393438543514	37.8691245	-122.2493433	56.612	100	30000	1.0319824	still100	Wed Feb 26 10:15:45 PST 2014	
null	1393438573531	37.8691388	-122.2493671	58.772	100	30000	1.0317382	still100	Wed Feb 26 10:16:14 PST 2014	
null	1393438604515	37.8691929	-122.2494055	26.182	100	30000	1.0319824	still100	Wed Feb 26 10:16:45 PST 2014	
null	1393438635523	37.8691609	-122.2493799	40.5	100	30000	1.0324707	still100	Wed Feb 26 10:17:16 PST 2014	
null	1393438666478	37.8690986	-122.2493081	53.101	100	30000	1.0319824	still100	Wed Feb 26 10:17:47 PST 2014	
null	1393438696517	37.8691339	-122.2493228	56.234	100	30000	1.0324707	still100	Wed Feb 26 10:18:18 PST 2014	
null	1393438726566	37.8690996	-122.249273	51.441	100	30000	1.0317382	still100	Wed Feb 26 10:18:48 PST 2014	
null	1393438756594	37.8691124	-122.2493035	53.81	100	30000	1.0317382	still100	Wed Feb 26 10:19:18 PST 2014	
null	1393438786627	37.8691149	-122.2493388	55.743	100	30000	1.0324707	still100	Wed Feb 26 10:19:48 PST 2014	
null	1393438816615	37.8691221	-122.2493801	58.344	100	30000	1.0317382	still100	Wed Feb 26 10:20:17 PST 2014	
null	1393438847507	37.8691294	-122.2493967	59.686	100	30000	1.0319824	still100	Wed Feb 26 10:20:48 PST 2014	
null	1393438878431	37.8691733	-122.2493724	45.0	100	30000	1.0317382	still100	Wed Feb 26 10:21:19 PST 2014	
null	1393438908478	37.8690998	-122.2493499	55.322	100	30000	1.0317382	still100	Wed Feb 26 10:21:50 PST 2014	
null	1393438938561	37.8691147	-122.2493369	55.633	100	30000	1.0324707	still100	Wed Feb 26 10:22:20 PST 2014	
null	1393438968525	37.8691087	-122.2493139	54.073	100	30000	1.0319824	still100	Wed Feb 26 10:22:50 PST 2014	
null	1393438999507	37.8691205	-122.2493356	55.956	100	30000	1.0319824	still100	Wed Feb 26 10:23:20 PST 2014	
null	1393439029503	37.8691091	-122.2493295	54.891	100	30000	1.0319824	still100	Wed Feb 26 10:23:51 PST 2014	
null	1393439059574	37.8691132	-122.2492946	53.431	100	30000	1.0319824	still100	Wed Feb 26 10:24:21 PST 2014	
null	1393439089603	37.8691861	-122.2494991	45.0	100	30000	1.0319824	still100	Wed Feb 26 10:24:51 PST 2014	
null	1393439119608	37.8691967	-122.2494319	28.125	100	30000	1.0317382	still100	Wed Feb 26 10:25:21 PST 2014	
null	1393439149607	37.8691036	-122.249269	51.529	100	30000	1.0317382	still100	Wed Feb 26 10:25:51 PST 2014	
null	1393439179631	37.8691543	-122.2494732	65.349	100	30000	1.0319824	still100	Wed Feb 26 10:26:21 PST 2014	
null	1393439209659	37.8690996	-122.2493142	53.475	100	30000	1.0317382	still100	Wed Feb 26 10:26:51 PST 2014	
null	1393439239685	37.8691267	-122.2493913	59.228	100	30000	1.0319824	still100	Wed Feb 26 10:27:21 PST 2014	
null	1393439269737	37.8691141	-122.2493443	55.97	100	30000	1.0324707	still100	Wed Feb 26 10:27:51 PST 2014	
null	1393439299759	37.86911	-122.2493395	55.453	100	30000	1.0319824	still100	Wed Feb 26 10:28:21 PST 2014	
null	1393439329796	37.8691435	-122.2493457	58.017	100	30000	1.0317382	still100	Wed Feb 26 10:28:51 PST 2014	
null	1393439359807	37.8691865	-122.249382	39.0	100	30000	1.0317382	still100	Wed Feb 26 10:29:21 PST 2014	
null	1393439389837	37.869098	-122.2493664	56.076	100	30000	1.0319824	still100	Wed Feb 26 10:29:51 PST 2014	
null	1393439419848	37.8691252	-122.2493059	54.81	100	30000	1.0317382	still100	Wed Feb 26 10:30:21 PST 2014	
null	1393439450070	37.8691615	-122.24937	42.0	100	30000	1.0317382	still100	Wed Feb 26 10:30:51 PST 2014	
null	1393439480109	37.8691838	-122.2494698	39.0	100	30000	1.0639648	still100	Wed Feb 26 10:31:21 PST 2014	
null	1393439510490	37.8691081	-122.2492362	50.324	100	30000	1.0317382	still100	Wed Feb 26 10:31:51 PST 2014	
null	1393439540493	37.8691407	-122.2493465	57.873	100	30000	1.0639648	still100	Wed Feb 26 10:32:22 PST 2014	
null	1393439570513	37.8691638	-122.2493929	26.0	100	30000	1.0637206	still100	Wed Feb 26 10:32:52 PST 2014	
null	1393439600548	37.8691796	-122.2494504	39.0	100	30000	1.0639648	still100	Wed Feb 26 10:33:21 PST 2014	
null	1393439630541	37.8691327	-122.2494135	60.785	100	30000	1.0324707	still100	Wed Feb 26 10:33:52 PST 2014	
null	1393439661488	37.8691384	-122.2494058	60.744	100	30000	1.0319824	still100	Wed Feb 26 10:34:22 PST 2014	
null	1393439691502	37.8691356	-122.2493882	59.643	100	30000	1.0317382	still100	Wed Feb 26 10:34:53 PST 2014	
null	1393439721487	37.8691054	-122.2493215	54.232	100	30000	1.0327148	still100	Wed Feb 26 10:35:22 PST 2014	
null	1393439752477	37.8691054	-122.2493698	56.728	100	30000	1.0637206	still100	Wed Feb 26 10:35:53 PST 2014	
null	1393439782511	37.8691076	-122.2493186	54.234	100	30000	1.0637206	still100	Wed Feb 26 10:36:24 PST 2014	
null	1393439812514	37.8691121	-122.2493336	55.292	100	30000	1.0639648	still100	Wed Feb 26 10:36:54 PST 2014	
null	1393439842569	37.8691223	-122.2492203	50.664	100	30000	1.0317382	still100	Wed Feb 26 10:37:24 PST 2014	
null	1393439872599	37.8691776	-122.2493999	40.5	100	30000	1.0324707	still100	Wed Feb 26 10:37:54 PST 2014	
null	1393439902633	37.8691154	-122.2493731	57.545	100	30000	1.0317382	still100	Wed Feb 26 10:38:24 PST 2014	
null	1393439932903	37.869169	-122.2493961	25.505	100	30000	1.0319824	still100	Wed Feb 26 10:38:54 PST 2014	
null	1393439962904	37.8691504	-122.2493992	61.181	100	30000	1.0317382	still100	Wed Feb 26 10:39:24 PST 2014	
null	1393439993487	37.8690931	-122.2493561	55.217	100	30000	1.0317382	still100	Wed Feb 26 10:39:54 PST 2014	
null	1393440023508	37.8691202	-122.2493014	54.245	100	30000	1.0637206	still100	Wed Feb 26 10:40:24 PST 2014	
null	1393440053533	37.8691599	-122.2494333	63.573	100	30000	1.0317382	still100	Wed Feb 26 10:40:55 PST 2014	
null	1393440083544	37.8691678	-122.24943	63.913	100	30000	1.0639648	still100	Wed Feb 26 10:41:25 PST 2014	
null	1393440113532	37.8691817	-122.2494714	39.0	100	30000	1.0639648	still100	Wed Feb 26 10:41:55 PST 2014	
null	1393440143569	37.8691709	-122.2493679	45.0	100	30000	1.0327148	still100	Wed Feb 26 10:42:25 PST 2014	
null	1393440174487	37.8691604	-122.2494129	40.5	100	30000	1.0317382	still100	Wed Feb 26 10:42:55 PST 2014	
null	1393440204564	37.8691249	-122.2493747	58.245	100	30000	1.0317382	still100	Wed Feb 26 10:43:25 PST 2014	
null	1393440235498	37.8691401	-122.2492304	52.438	100	30000	1.0327148	still100	Wed Feb 26 10:43:56 PST 2014	
null	1393440266503	37.8691192	-122.2492708	52.717	100	30000	1.0319824	still100	Wed Feb 26 10:44:28 PST 2014	
null	1393440296525	37.8691561	-122.2493955	61.367	100	30000	1.0319824	still100	Wed Feb 26 10:44:58 PST 2014	
null	1393440326566	37.8691275	-122.249374	58.379	100	30000	1.0317382	still100	Wed Feb 26 10:45:28 PST 2014	
null	1393440356595	37.8691142	-122.2493879	58.249	100	30000	1.0317382	still100	Wed Feb 26 10:45:58 PST 2014	
null	1393440386582	37.8691379	-122.249382	59.474	100	30000	1.0317382	still100	Wed Feb 26 10:46:28 PST 2014	
null	1393440416625	37.8691497	-122.2494069	26.437	100	30000	1.0317382	still100	Wed Feb 26 10:46:58 PST 2014	
null	1393440446637	37.8691136	-122.2492393	50.864	100	30000	1.0639648	still100	Wed Feb 26 10:47:28 PST 2014	
null	1393440476711	37.8691044	-122.2492564	50.99	100	30000	1.0317382	still100	Wed Feb 26 10:47:58 PST 2014	
null	1393440506698	37.8691029	-122.2494177	59.155	100	30000	1.0319824	still100	Wed Feb 26 10:48:27 PST 2014	
null	1393440536753	37.8691176	-122.2493777	57.928	100	30000	1.0327148	still100	Wed Feb 26 10:48:59 PST 2014	
null	1393440566839	37.8691021	-122.2491968	48.139	100	30000	1.0639648	still100	Wed Feb 26 10:49:28 PST 2014	
null	1393440597520	37.8691679	-122.2494833	66.743	100	30000	1.0324707	still100	Wed Feb 26 10:49:58 PST 2014	
null	1393440627520	37.8691269	-122.2493057	54.918	100	30000	1.0644531	still100	Wed Feb 26 10:50:29 PST 2014	
null	1393440657617	37.8691462	-122.2494148	61.719	100	30000	1.0317382	still100	Wed Feb 26 10:50:59 PST 2014	
null	1393440687625	37.8691551	-122.2494957	32.853	100	30000	1.0637206	still100	Wed Feb 26 10:51:29 PST 2014	
null	1393440717636	37.8691675	-122.2494436	64.602	100	30000	1.0319824	still100	Wed Feb 26 10:51:59 PST 2014	
null	1393440747656	37.8691561	-122.249393	61.24	100	30000	1.0317382	still100	Wed Feb 26 10:52:29 PST 2014	
null	1393440778508	37.8691755	-122.2493776	40.5	100	30000	1.0317382	still100	Wed Feb 26 10:52:59 PST 2014	
null	1393440808518	37.8691235	-122.2494407	61.678	100	30000	1.0317382	still100	Wed Feb 26 10:53:29 PST 2014	
null	1393440839524	37.8691498	-122.2494307	62.788	100	30000	1.0327148	still100	Wed Feb 26 10:54:00 PST 2014	
null	1393440869523	37.869124	-122.2492943	54.168	100	30000	1.0324707	still100	Wed Feb 26 10:54:31 PST 2014	
null	1393440899545	37.8691458	-122.2493783	59.807	100	30000	1.0324707	still100	Wed Feb 26 10:55:01 PST 2014	
null	1393440929539	37.8691293	-122.2494333	61.633	100	30000	1.0637206	still100	Wed Feb 26 10:55:31 PST 2014	
null	1393440959554	37.8691368	-122.2493889	59.758	100	30000	1.0319824	still100	Wed Feb 26 10:56:01 PST 2014	
null	1393440989617	37.8691201	-122.2492988	54.113	100	30000	1.0646971	still100	Wed Feb 26 10:56:31 PST 2014	
null	1393441020488	37.8691091	-122.2494215	59.743	100	30000	1.0646971	still100	Wed Feb 26 10:57:01 PST 2014	
null	1393441050645	37.8691597	-122.2495262	68.599	100	30000	1.0317382	still100	Wed Feb 26 10:57:32 PST 2014	
null	1393441080661	37.8690924	-122.2493178	53.178	100	30000	1.0637206	still100	Wed Feb 26 10:58:02 PST 2014	
null	1393441110681	37.8691458	-122.2493705	59.412	100	30000	1.0319824	still100	Wed Feb 26 10:58:32 PST 2014	
null	1393441140710	37.8691166	-122.2493958	58.821	100	30000	1.0637206	still100	Wed Feb 26 10:59:02 PST 2014	
null	1393441170733	37.8691644	-122.2494276	63.573	100	30000	1.0319824	still100	Wed Feb 26 10:59:32 PST 2014	
null	1393441200791	37.8691727	-122.2494278	64.12	100	30000	1.0319824	still100	Wed Feb 26 11:00:02 PST 2014	
null	1393441231480	37.8691862	-122.2494786	45.0	100	30000	1.0319824	still100	Wed Feb 26 11:00:32 PST 2014	
null	1393441261584	37.8691332	-122.2494288	85.5	100	30000	1.0644531	still100	Wed Feb 26 11:01:03 PST 2014	
null	1393441291589	37.8691989	-122.249481	31.72	100	30000	1.0637206	still100	Wed Feb 26 11:01:33 PST 2014	
null	1393441321624	37.8691948	-122.2494783	31.507	100	30000	1.0637206	still100	Wed Feb 26 11:02:03 PST 2014	
null	1393441351743	37.8691851	-122.2495097	40.5	100	30000	1.0327148	still100	Wed Feb 26 11:02:33 PST 2014	
null	1393441381736	37.8691731	-122.249396	39.0	100	30000	1.0324707	still100	Wed Feb 26 11:03:02 PST 2014	
null	1393441411756	37.8691655	-122.2495008	51.0	100	30000	1.0644531	still100	Wed Feb 26 11:03:33 PST 2014	
null	1393441441818	37.869164	-122.2493972	37.5	100	30000	1.0327148	still100	Wed Feb 26 11:04:03 PST 2014	
null	1393441471826	37.8691391	-122.2493411	57.489	100	30000	1.0317382	still100	Wed Feb 26 11:04:34 PST 2014	
null	1393441501862	37.8691922	-122.2493618	42.0	100	30000	1.0317382	still100	Wed Feb 26 11:05:03 PST 2014	
null	1393441531882	37.8691963	-122.2494658	30.599	100	30000	1.0317382	still100	Wed Feb 26 11:05:33 PST 2014	
null	1393441562505	37.8691774	-122.2492941	40.5	100	30000	1.0317382	still100	Wed Feb 26 11:06:03 PST 2014	
null	1393441592519	37.8691774	-122.2494549	40.5	100	30000	1.0319824	still100	Wed Feb 26 11:06:34 PST 2014	
null	1393441622512	37.8691597	-122.2494115	62.426	100	30000	1.0319824	still100	Wed Feb 26 11:07:05 PST 2014	
null	1393441653507	37.8691545	-122.2493892	25.103	100	30000	1.0319824	still100	Wed Feb 26 11:07:35 PST 2014	
null	1393441683564	37.8691835	-122.2494524	29.592	100	30000	1.0637206	still100	Wed Feb 26 11:08:05 PST 2014	
null	1393441713573	37.8691818	-122.249435	52.5	100	30000	1.0327148	still100	Wed Feb 26 11:08:35 PST 2014	
null	1393441743587	37.8691161	-122.2494043	59.244	100	30000	1.0319824	still100	Wed Feb 26 11:09:05 PST 2014	
null	1393441773603	37.8691242	-122.2492728	53.166	100	30000	1.0317382	still100	Wed Feb 26 11:09:34 PST 2014	
null	1393441804509	37.8691908	-122.2494032	40.5	100	30000	1.0317382	still100	Wed Feb 26 11:10:05 PST 2014	
null	1393441834517	37.8692009	-122.2494225	27.461	100	30000	1.0327148	still100	Wed Feb 26 11:10:35 PST 2014	
null	1393441864582	37.8691532	-122.2493692	59.844	100	30000	1.0644531	still100	Wed Feb 26 11:11:06 PST 2014	
null	1393441894598	37.8691908	-122.2494014	39.0	100	30000	1.0319824	still100	Wed Feb 26 11:11:36 PST 2014	
null	1393441924609	37.86918	-122.2494352	45.0	100	30000	1.0319824	still100	Wed Feb 26 11:12:06 PST 2014	
null	1393441955503	37.8691827	-122.249438	28.539	100	30000	1.0317382	still100	Wed Feb 26 11:12:36 PST 2014	
null	1393441985548	37.8691551	-122.2493895	25.119	100	30000	1.0317382	still100	Wed Feb 26 11:13:06 PST 2014	
null	1393442016495	37.8691447	-122.2493748	59.556	100	30000	1.0327148	still100	Wed Feb 26 11:13:37 PST 2014	
null	1393442047519	37.8691584	-122.2493895	40.5	100	30000	1.0319824	still100	Wed Feb 26 11:14:08 PST 2014	
null	1393442077519	37.8692018	-122.2494463	29.202	100	30000	1.0319824	still100	Wed Feb 26 11:14:39 PST 2014	
null	1393442107583	37.869126	-122.2493936	59.304	100	30000	1.0319824	still100	Wed Feb 26 11:15:09 PST 2014	
null	1393442138534	37.8691336	-122.2494159	60.97	100	30000	1.0317382	still100	Wed Feb 26 11:15:39 PST 2014	
null	1393442168606	37.8691685	-122.2494228	63.586	100	30000	1.0319824	still100	Wed Feb 26 11:16:10 PST 2014	
null	1393442198648	37.8691848	-122.2494278	27.794	100	30000	1.0637206	still100	Wed Feb 26 11:16:40 PST 2014	
null	1393442228683	37.8692049	-122.2494854	32.073	100	30000	1.0317382	still100	Wed Feb 26 11:17:10 PST 2014	
null	1393442258727	37.8691897	-122.2495357	40.5	100	30000	1.0317382	still100	Wed Feb 26 11:17:40 PST 2014	
null	1393442289523	37.8691835	-122.2494322	28.115	100	30000	1.0319824	still100	Wed Feb 26 11:18:10 PST 2014	
null	1393442320487	37.8691267	-122.2492889	54.1	100	30000	1.0319824	still100	Wed Feb 26 11:18:41 PST 2014	
null	1393442350589	37.8691118	-122.249302	53.695	100	30000	1.0637206	still100	Wed Feb 26 11:19:21 PST 2014	
null	1393442380548	37.869157	-122.2493793	60.606	100	30000	1.0639648	still100	Wed Feb 26 11:19:42 PST 2014	
null	1393442411515	37.8691672	-122.2494468	64.751	100	30000	1.0324707	still100	Wed Feb 26 11:20:13 PST 2014	
null	1393442441506	37.8691285	-122.2492792	53.771	100	30000	1.0637206	still100	Wed Feb 26 11:20:43 PST 2014	
null	1393442471486	37.8691115	-122.2493503	56.113	100	30000	1.0639648	still100	Wed Feb 26 11:21:13 PST 2014	
null	1393442501586	37.8691911	-122.2495173	39.0	100	30000	1.0646971	still100	Wed Feb 26 11:21:43 PST 2014	
null	1393442531590	37.8691129	-122.2493382	55.579	100	30000	1.0319824	still100	Wed Feb 26 11:22:13 PST 2014	
null	1393442561610	37.8691815	-122.2494857	42.0	100	30000	1.0317382	still100	Wed Feb 26 11:22:43 PST 2014	
null	1393442591681	37.869151	-122.2493792	60.199	100	30000	1.0639648	still100	Wed Feb 26 11:23:13 PST 2014	
null	1393442621664	37.8691197	-122.249307	54.483	100	30000	1.0637206	still100	Wed Feb 26 11:23:43 PST 2014	
null	1393442651688	37.8691293	-122.2492417	52.121	100	30000	1.0319824	still100	Wed Feb 26 11:24:13 PST 2014	
null	1393442682490	37.8690919	-122.2493937	57.165	100	30000	1.0644531	still100	Wed Feb 26 11:24:43 PST 2014	
null	1393442712566	37.8691743	-122.2494393	28.643	100	30000	1.0319824	still100	Wed Feb 26 11:25:14 PST 2014	
null	1393442742590	37.8691109	-122.2493082	53.946	100	30000	1.0317382	still100	Wed Feb 26 11:25:44 PST 2014	
null	1393442772666	37.8691693	-122.2493778	61.371	100	30000	1.0317382	still100	Wed Feb 26 11:26:14 PST 2014	
null	1393442802636	37.869179	-122.2494542	29.725	100	30000	1.0317382	still100	Wed Feb 26 11:26:44 PST 2014	
null	1393442833519	37.8691231	-122.2494378	61.494	100	30000	1.0317382	still100	Wed Feb 26 11:27:14 PST 2014	
null	1393442864496	37.869098	-122.2493841	57.023	100	30000	1.0637206	still100	Wed Feb 26 11:27:45 PST 2014	
null	1393442895487	37.8691083	-122.2494069	58.898	100	30000	1.0637206	still100	Wed Feb 26 11:28:16 PST 2014	
null	1393442925529	37.8691942	-122.2493866	40.5	100	30000	1.0319824	still100	Wed Feb 26 11:28:47 PST 2014	
null	1393442955592	37.8691219	-122.2493294	55.739	100	30000	1.0319824	still100	Wed Feb 26 11:29:17 PST 2014	
null	1393442985628	37.869166	-122.2494042	62.468	100	30000	1.0324707	still100	Wed Feb 26 11:29:55 PST 2014	
null	1393443016501	37.8691829	-122.249441	28.758	100	30000	1.0317382	still100	Wed Feb 26 11:30:17 PST 2014	
null	1393443047518	37.8691626	-122.2493884	61.44	100	30000	1.0324707	still100	Wed Feb 26 11:30:57 PST 2014	
null	1393443077514	37.8691884	-122.2494462	45.0	100	30000	1.0319824	still100	Wed Feb 26 11:31:19 PST 2014	
null	1393443107535	37.8691974	-122.2494343	28.304	100	30000	1.0324707	still100	Wed Feb 26 11:31:49 PST 2014	
null	1393443137509	37.8691847	-122.249277	27.0	100	30000	1.0319824	still100	Wed Feb 26 11:32:18 PST 2014	
null	1393443167590	37.8691005	-122.2493676	56.299	100	30000	1.0317382	still100	Wed Feb 26 11:32:49 PST 2014	
null	1393443197597	37.8691624	-122.2493321	26.0	100	30000	1.0646971	still100	Wed Feb 26 11:33:19 PST 2014	
null	1393443227586	37.8691574	-122.2493927	25.332	100	30000	1.0317382	still100	Wed Feb 26 11:33:49 PST 2014	
null	1393443257622	37.8691848	-122.2493806	40.5	100	30000	1.0324707	still100	Wed Feb 26 11:34:19 PST 2014	
null	1393443288500	37.8690917	-122.2494111	58.11	100	30000	1.0327148	still100	Wed Feb 26 11:34:49 PST 2014	
null	1393443318591	37.8691423	-122.249403	60.849	100	30000	1.0319824	still100	Wed Feb 26 11:35:19 PST 2014	
null	1393443348595	37.8692036	-122.2494829	31.883	100	30000	1.0324707	still100	Wed Feb 26 11:35:50 PST 2014	
null	1393443379453	37.8691504	-122.2494566	64.209	100	30000	1.0319824	still100	Wed Feb 26 11:36:20 PST 2014	
null	1393443409540	37.8691778	-122.2493212	27.0	100	30000	1.0319824	still100	Wed Feb 26 11:36:50 PST 2014	
null	1393443439774	37.8691286	-122.2492814	53.881	100	30000	1.0317382	still100	Wed Feb 26 11:37:21 PST 2014	
null	1393443470508	37.8691807	-122.249397	25.542	100	30000	1.0319824	still100	Wed Feb 26 11:37:51 PST 2014	
null	1393443500505	37.8691963	-122.2495216	48.0	100	30000	1.0319824	still100	Wed Feb 26 11:38:22 PST 2014	
null	1393443530575	37.8691796	-122.2494925	45.0	100	30000	1.0319824	still100	Wed Feb 26 11:38:52 PST 2014	
null	1393443560588	37.8691869	-122.2494773	45.0	100	30000	1.0317382	still100	Wed Feb 26 11:39:22 PST 2014	
null	1393443590635	37.8691793	-122.2494273	42.0	100	30000	1.0319824	still100	Wed Feb 26 11:39:52 PST 2014	
null	1393443620630	37.8691252	-122.2492889	53.995	100	30000	1.0319824	still100	Wed Feb 26 11:40:22 PST 2014	
null	1393443651521	37.8691844	-122.2494802	31.625	100	30000	1.0319824	still100	Wed Feb 26 11:40:52 PST 2014	
null	1393443681585	37.8691215	-122.2493177	55.132	100	30000	1.0319824	still100	Wed Feb 26 11:41:23 PST 2014	
null	1393443711548	37.8691118	-122.2493284	55.009	100	30000	1.0319824	still100	Wed Feb 26 11:41:53 PST 2014	
null	1393443742511	37.8691745	-122.2494418	28.826	100	30000	1.0327148	still100	Wed Feb 26 11:42:27 PST 2014	
null	1393443772486	37.8691634	-122.2493786	42.0	100	30000	1.0317382	still100	Wed Feb 26 11:42:54 PST 2014	
null	1393443803503	37.8691267	-122.249335	56.35	100	30000	1.0327148	still100	Wed Feb 26 11:43:24 PST 2014	
null	1393443833509	37.8691144	-122.2492822	52.917	100	30000	1.0324707	still100	Wed Feb 26 11:43:55 PST 2014	
null	1393443863522	37.8691059	-122.249397	58.212	100	30000	1.0324707	still100	Wed Feb 26 11:44:24 PST 2014	
null	1393443894496	37.8691174	-122.2493033	54.144	100	30000	1.0639648	still100	Wed Feb 26 11:44:55 PST 2014	
null	1393443924502	37.8691786	-122.2495072	45.0	100	30000	1.0319824	still100	Wed Feb 26 11:45:26 PST 2014	
null	1393443954513	37.8691259	-122.2492902	54.106	100	30000	1.0639648	still100	Wed Feb 26 11:45:56 PST 2014	
null	1393443984563	37.8691217	-122.249394	59.05	100	30000	1.0319824	still100	Wed Feb 26 11:46:26 PST 2014	
null	1393444014596	37.8690851	-122.2493091	52.25	100	30000	1.0319824	still100	Wed Feb 26 11:46:56 PST 2014	
null	1393444044603	37.8692002	-122.2495416	40.5	100	30000	1.0319824	still100	Wed Feb 26 11:47:26 PST 2014	
null	1393444074630	37.8691772	-122.2493477	45.0	100	30000	1.0317382	still100	Wed Feb 26 11:47:56 PST 2014	
null	1393444104615	37.8691571	-122.2494744	65.595	100	30000	1.0319824	still100	Wed Feb 26 11:48:26 PST 2014	
null	1393444134628	37.8691136	-122.2493025	53.843	100	30000	1.0319824	still100	Wed Feb 26 11:48:56 PST 2014	
null	1393444164672	37.869149	-122.2494632	64.477	100	30000	1.0644531	still100	Wed Feb 26 11:49:25 PST 2014	
null	1393444195481	37.8690933	-122.2493195	53.331	100	30000	1.0319824	still100	Wed Feb 26 11:49:57 PST 2014	
null	1393444225587	37.869109	-122.2493155	54.173	100	30000	1.0317382	still100	Wed Feb 26 11:50:27 PST 2014	
null	1393444255580	37.8690979	-122.2493723	56.384	100	30000	1.0317382	still100	Wed Feb 26 11:50:57 PST 2014	
null	1393444285659	37.8691589	-122.2494078	62.183	100	30000	1.0637206	still100	Wed Feb 26 11:51:27 PST 2014	
null	1393444316508	37.869124	-122.2493321	56.016	100	30000	1.0639648	still100	Wed Feb 26 11:51:57 PST 2014	
null	1393444347503	37.869105	-122.2494059	58.639	100	30000	1.0319824	still100	Wed Feb 26 11:52:29 PST 2014	
null	1393444377539	37.8691474	-122.2494323	62.719	100	30000	1.0324707	still100	Wed Feb 26 11:52:59 PST 2014	
null	1393444407524	37.8691721	-122.2494256	27.648	100	30000	1.0317382	still100	Wed Feb 26 11:53:28 PST 2014	
null	1393444437561	37.8691046	-122.2493398	55.112	100	30000	1.0317382	still100	Wed Feb 26 11:53:59 PST 2014	
null	1393444467524	37.8691882	-122.2494172	27.024	100	30000	1.0317382	still100	Wed Feb 26 11:54:29 PST 2014	
